dyna,D2010-3311,"FTG-RE,#5R5 TO #5MJIC MANL"
dyna,D2010-3324,"FTG-RE,#5R5 TO #4FJIC-MANL"
dyna,D2010-3337,"FTG-RE,#5R5 TO #5FJIC-MANL"
dyna,D2010-3347,"FTG-RE,#5R5 TO #5FJIC 90L"
dyna,D2010-3350,"FTG-RE,#5R5 TO #5FJIC90"
dyna,D2010-3389,"FTG-RE,#5R5 TO #5MIF90"
dyna,D2010-3402,"FTG-RE,#6R5 TO #4MNPT-MANL"
dyna,D2010-3415,"FTG-RE,#6R5 TO #6MNPT-MANL"
dyna,D2010-3428,"FTG-RE,#6R5 TO #6MSAE-MANL"
dyna,D2010-3454,"FTG-RE,#6R5 TO #6FSAE MANL"
dyna,D2010-3519,"FTG-RE,#6R5 TO #6MJIC MANL"
dyna,D2010-3532,"FTG-RE,#6R5 TO #6FJIC-MANL"
dyna,D2010-3545,"FTG-RE,#6R5 TO #8FJIC-MANL"
dyna,D2010-3558,"FTG-RE,#6R5 TO #6FJIC90L"
dyna,D2010-3584,"FTG-RE,#6R5 TO #6FJIC45"
dyna,D2010-3649,"FTG-RE,#6R5 TO #6MIF"
dyna,D2010-3675,"FTG-RE,#6R5 TO #6MIF90"
dyna,D2010-3740,"FTG-RE,#8R5 TO #6MNPT-MANL"
dyna,D2010-3753,"FTG-RE,#8R5 TO #8MNPT-MANL"
dyna,D2010-3792,"FTG-RE,#8R5 TO #8FSAE MANL"
dyna,D2010-3805,"FTG-RE,#8R5 TO #8MJIC MANL"
dyna,D2010-3818,"FTG-RE,#8R5 TO #6FJIC MANL"
dyna,D2010-3831,"FTG-RE,#8R5 TO #8FJIC-MANL"
dyna,D2010-3848,"FTG-RE,#8STRATO TO #8FJIC90"
dyna,D2010-3850,"FTG-RE,#10STRATO TO #10 FJIC90"
dyna,D2010-3909,"FTG-RE,#8R5 TO #8MIF90"
dyna,D2010-3935,"FTG-RE,#10R5 TO #8MNPT-MANL"
dyna,D2010-3948,"FTG-RE,#10R5 TO #12MNPT-MANL"
dyna,D2010-3961,"FTG-RE,#10R5 TO #10MSAE-MANL"
dyna,D2010-3974,"FTG-RE,#10R5 TO #8FSAE MANL"
dyna,D2010-3987,"FTG-RE,#10R5 TO #10FSAE MANL"
dyna,D2010-4000,"FTG-RE,#10R5 TO #10MJIC MANL"
dyna,D2010-4007,"FTG-RE,#10R5 TO #8FJIC MANL"
dyna,D2010-4013,"FTG-RE,#10R5 TO #10FJIC-MANL"
dyna,D2010-4018,"FTG-RE,#8R5 TO #10FJIC-MANL"
dyna,D2010-4026,"FTG-RE,#10R5 TO #10FJIC90L"
dyna,D2010-4065,"FTG-RE,#12R5 TO #8MNPT MANL"
dyna,D2010-4078,"FTG-RE,#12R5 TO #12MNPT-MANL"
dyna,D2010-4091,"FTG-RE,#12R5 TO #12MSAE-MANL"
dyna,D2010-4104,"FTG-RE,#12R5 TO #12FSAE MANL"
dyna,D2010-4130,"FTG-RE,#12R5 TO #12FSAE90"
dyna,D2010-4143,"FTG-RE,#12R5 TO #12FSAE45"
dyna,D2010-4150,"FTG-RE,#125 TO #12MJIC MANL"
dyna,D2010-4156,"FTG-RE,#12R5 TO #10FJIC-MANL"
dyna,D2010-4189,"FTG-RE,#16R5 TO #16FJIC90L"
dyna,D2010-4234,"FTG-RE,#16R5 TO #16MJIC"
dyna,D2010-4247,"FTG-RE,#16R5 TO #16FJIC-2 PC"
dyna,D2010-4286,"FTG-RE,#16R5 TO #16FL90"
dyna,D2010-4325,"FTG-RE,#20R5 TO #20FJIC-2 PC"
dyna,D2010-4442,"FTG-RE,100R5 #6R5 MIF45 TO #6"
dyna,D2010-4481,"FTG-RE,#6J1402 TO #6MNPT"
dyna,D2010-4488,"FTG-RE,#6J1402 TO #8MNPT"
dyna,D2010-4494,"FTG-RE,#6J1402 TO #8FUSE"
dyna,D2010-4507,"FTG-RE,#4J1402 NIPPLE STEEL"
dyna,D2010-4520,"FTG-RE,#4J1402 SOCKET STEEL"
dyna,D2010-4546,"FTG-RE, #6J1402 SOC"
dyna,D2010-4559,"FTG-RE,#6J1402 TO #8MNPT NIPLE"
dyna,D2010-4663,"FTG-RE,#6R5 TO #6 FJIC NIPPLE"
dyna,D2010-4715,"FTG-RE,#10R5 TO #10 FJIC NIPPL"
dyna,D2010-5148,"FTG-RE,213R5JIC#4F TO #4HOSE"
dyna,D2010-5162,"FTG-RE,213R5JIC#6F TO #6HOSE"
dyna,D2010-5169,"FTG-RE,213 R5JIC#8F TO#08 HOSE"
dyna,D2010-5170,"FTG-RE,213R5JIC#10F TO #10HOSE"
dyna,D2010-5172,"FTG-RE,213R5JIC#16F TO #16HOSE"
dyna,D2010-5703,"FTG-RE,#8R5 TO #8 FJIC90 NIPPL"
dyna,D2010-5706,FTG-RE #10R5 TO #10FJIC90 NIPP
dyna,D2010-6152,"FTG-RE,213R5 #16F TO #16HOSE"
dyna,D2010-6270,"FTG-RE,SAEPTT FLARE SWIVEL #5"
dyna,D2010-6276,"FTG-RE,SAE/PTT FLARE SWIVEL#04"
dyna,D2010-6280,"FTG-RE,SAE/PTT FLARE SWIVEL#06"
dyna,D2010-6282,FITTING - STRAIGHT#8 SAE
dyna,D2010-6284,FTG-RE SAE/PTT FLARE SWIVEL#10-2 PC FTG
dyna,D2010-6286,FTG-RE SAE/PTT FLARE SWIVEL#12
dyna,D2010-6291,FTG-RE #6 (213) TO #4 MNPT
dyna,D2010-6296,FTG-RE 90EL/SAE/PTT FSWIVEL#04
dyna,D2010-6299,FTG-RE 90EL/SAE/PTT FSWIVEL#5
dyna,D2010-6309,FTG-RE 90EL/SAE/PTT FSWIVEL#6
dyna,D2010-6368,FTG-RE 213 ELBOW SAE SWIVAL
dyna,D2010-6404,"FTG-RE, #6(213) TO #6MNPT"
dyna,D2010-6410,"FTG-RE, #8(213) TO #8MNPT"
dyna,D2010-6413,"FTG-RE, #10(213) TO #8MNPT"
dyna,D2010-8000,FTG-RE SAE/PTT 45EL FLARE#04
dyna,D2010-8009,FTG-RE SAE/PTT 45EL FLARE#08
dyna,D2010-8012,FTG-RE SAE/PTT 45EL FLARE #10
dyna,D2010-8102,FTG-RE 90EL/JIC/PTT FSWIVEL#6
dyna,D2010-8165,FTG-RE 213ELBOW 45 FLARE #6
dyna,D2010-9101,FITTING - COOLANT TEE
dyna,D2010-9245,FTG-STR #12MBO / #12 BEAD
dyna,D2022-2616,FTG-#16 LONG NIP IRON
dyna,D2026-2132,"FTG-CR,#12 TEFLON TO #12 FSAE"
dyna,D2026-2140,"FTG-RE,#4 TEFLON TO #2MNPT"
dyna,D2026-2158,"FTG-RE,#4 TEFLON TO #4MNPT"
dyna,D2026-2186,"FTG-RE,#4 TEFLON TO #4FJIC90"
dyna,D2026-2283,"FTG-RE,#6 TEFLON TO FSAE90"
dyna,D2026-2299,"FTG-RE,#5 TEFLON TO #4MNPT"
dyna,D2026-2300,"FTG-RE,#8 TEFLON TO #8FJIC90"
dyna,D2026-2306,"FTG-RE,#10 TEFLON TO #10FJIC90"
dyna,D2026-2322,"FTG-RE,#6 TEFLON TO #6MIF"
dyna,D2026-2341,"FTG-RE, #6 TEFLON TO #6 MIF90"
dyna,D2026-2400,"FTG-RE,#10 TEFLON TO #10FSAE"
dyna,D2026-2413,"FTG-RE,#10TEFLON TO#10SAE BALL"
dyna,D2026-2426,"FTG-RE,#10 TEFLON MENDER"
dyna,D2026-2491,"FTG-RE,#12 TEFLON TO #12FJIC90"
dyna,D2026-2517,"FTG-RE,#16 TEFLON TO #16FJIC"
dyna,D2026-2543,COMP.RING FOR #10 TEFLON FTG
dyna,D2026-2577,"FTG-RE,#20 TEFLON TO #20FJIC"
dyna,D2026-2632,"FTG-CR,#12 TEFLON TO #12 MSAE"
dyna,D2030-1016,FTG-TEST POINT
dyna,D2030-1028,"FITTING-TEE3/8"",HOSE BE"
dyna,D2030-2169,"FTG-RE,133806-SLEEVE-BRASS"
dyna,D2030-2176,"FTG-RE,#8-133806-SLEEVE-BRASS"
dyna,D2030-2182,"FTG-RE,133806 NUT FOR SPR-BRAS"
dyna,D2030-2416,"FTG-RE,TUBE #10A/B SLEEVE"
dyna,D2030-2429,"FITTING - STRAIGHT3/8"" NP"
dyna,D2030-2432,"FTG-RE,133808-#6MNPT-SL-BR-SPR"
dyna,D2030-2435,"FTG-RE,133808-#8MNPT-SL-BR-SPR"
dyna,D2030-2442,"FTG-RE,J1402A-#4MNPT-SLEEVE-BR"
dyna,D2030-2623,"FTG-RE,#10AB TO #8MNPT 45"
dyna,D2030-2689,"FTG-RE,J1402A-#6MNPT-SL-BR-SPR"
dyna,D2030-2793,Fitting
dyna,D2030-2813,"FTG-RE,#4C-TUBE NYLON INSERTBR"
dyna,D2030-2936,"FTG-RE,#2 C-TUBE UNION BRASS"
dyna,D2030-2949,"FTG-RE,#3 C-TUBE UNION BRASS"
dyna,D2030-3027,"FTG-RE,#12 C-TUBE UNION BRASS"
dyna,D2030-3092,"FTG-RE,#6 C-TUBE EL UNION BR"
dyna,D2030-3209,"FTG-RE,#3 C-TUBE TO #2MNPT-BR"
dyna,D2030-3222,"FTG-RE,#4 C-TUBE TO #2MNPT-BR"
dyna,D2030-3274,"FTG-RE,#6 C-TUBE TO #4MNPT-BR"
dyna,D2030-3339,"FTG-RE,#8 C-TUBE TO #4MNPT-BR"
dyna,D2030-3365,"FTG-RE,#10 C-TUBE TO #8MNPT-BR"
dyna,D2030-3384,FTG-RE 5/32 CONN ASSY
dyna,D2030-3389,FTG-RE 5/32N-TUBE-CNNCTR ASSY
dyna,D2030-3399,"FTG-RE, #2 TUBING TO #2MNPT BR"
dyna,D2030-3456,"FTG-RE,#2 C-TUBE TO #2MNPT90-B"
dyna,D2030-3463,"FTG-RE,#3 C-TUBE TO #2MNPT90 B"
dyna,D2030-3729,"FTG-RE,#4C-TUBE B-HEAD UNION-B"
dyna,D2030-3944,FTG-PM #2 J844 UNION BRASS
dyna,D2030-4002,"FTG-RE,#12J844 UNION"
dyna,D2030-4015,"FTG-RE,#4J844 TUBE SUPPORT"
dyna,D2030-4028,"FTG-RE,#6J844 TUBE SUPPORT"
dyna,D2030-4041,"FTG-RE,#8J844 TUBE SUPPORT"
dyna,D2030-4054,"FTG-RE,#10J844 TUBE SUPPORT"
dyna,D2030-4067,FITTING HOSE SUPPORT
dyna,D2030-4171,"FTG-RE,#6J844 TO #2FNPT"
dyna,D2030-4184,Ftg-J844 Fem Conn
dyna,D2030-4210,Ftg-J844 Fem Conn
dyna,D2030-4223,"FTG-RE,#8J844 TO #8FNPT"
dyna,D2030-4291,"FTG-RE,#6J844 UNION TEE BRASS"
dyna,D2030-4308,"FTG-RE,#3J844 TO #2MNPT BRASS"
dyna,D2030-4311,"FTG-RE,#3J844 TO #4MNPT BRASS"
dyna,D2030-4438,FTG-RE #8J844 TO #12MNPT BRASA
dyna,D2030-4499,"FTG-RE,#3J844 TO #2MNPT90 BRAS"
dyna,D2030-4723,90Con-#10Comp - 1/2Fp
dyna,D2030-4729,Ftg-Elbow
dyna,D2030-4780,"FTG-RE, #8 J844MRT TO #8 MNPT"
dyna,D2030-4822,Fitting-Male T Airbrake
dyna,D2030-4879,"FTG-RE,#4J844 UNION ELBOW BRAS"
dyna,D2030-4886,"FTG-RE,#6J844 UNION ELBOW BRAS"
dyna,D2030-6786,"FTG-PL,#4 TUBE TO #2MNPT BRASS"
dyna,D2030-6790,"FTG-PL,#4 TUBE TO #4MNPT BRASS"
dyna,D2030-6848,"FTG-PL,#4 TUBE UNION TEE BRASS"
dyna,D2030-7063,"FTG-PL,#4TUBE-#2MNPT90 BR WHTE"
dyna,D2030-7065,FTG-4J844-4MNPT90 PTC POS SWIV
dyna,D2030-7068,FTG-M16 X 3/8
dyna,D2030-7565,FTG-PM #3 UNION BRASS
dyna,D2030-7566,FTG-PM#5/32 J844 UNION BRASS
dyna,D2030-7863,PTC MALE CONNECTOR
dyna,D2030-8370,FTG-#4J2494-#2FNPT90 SAE ELBOW
dyna,D2030-8650,FTG-STR PUSH-IN
dyna,D2030-8833,FTG-90 PUSH-IN
dyna,D2030-8845,FTG-90 PUSH-IN
dyna,D2030-8899,FTG PM #4 TO #2 M-BRNCH T-SWVL
dyna,D2030-8901,FTG-J844 BRNCH TEE PUS
dyna,D2030-8907,FTG-TEE #6 PTC TO 1/4 NPT
dyna,D2030-8910,FITTING - BRANCH TEE#6 J2
dyna,D2030-8923,FTG-90 SWIVEL
dyna,D2030-8926,"90 CON 1/2"" MP #4 PTC"
dyna,D2030-8928,"90 DEG 1/4""MP #6 PTC"
dyna,D2030-8929,FTG PM #4 TO #6 MALE ELBOW
dyna,D2030-8930,"90 DEG 3/8""MP #6 PTC"
dyna,D2030-8931,"90 DEG 1/2""MP #6 PTC"
dyna,D2030-8932,90 DEGREE PUSH
dyna,D2030-8933,"FITTING,#8 TO #4 90 BRASS"
dyna,D2030-8934,FTG-90 ELBOW MALE NPT
dyna,D2030-8935,"90 DEG 1/2""MP #8 PTC"
dyna,D2030-8936,FTG-PM #6 TO #6 MALE ELBOW
dyna,D2030-8937,"90 CON 3/8""MP #10 PTC"
dyna,D2030-8938,"90 DEG 1/2""MP #10 PTC"
dyna,D2030-8939,FITTING 90 DEG ELBOW
dyna,D2030-8942,Ftg
dyna,D2030-8945,FTG-PM #8 TO #4
dyna,D2030-8948,FTG-PM #8 TO #6 MALE ELBOW
dyna,D2030-8951,FTG-PM #8 TO #8 MALE ELBOW
dyna,D2030-8955,FITTING - 90 DEGREE#4 J24
dyna,D2030-8958,FITTING - 90 DEGREE#6 J24
dyna,D2030-8965,FITTING - STRAIGHT#4 J249
dyna,D2030-8968,FITTING - STRAIGHT#6 J249
dyna,D2030-8972,FITTING - STRAIGHT#8 J249
dyna,D2030-8973,FITTING-TEE PTC
dyna,D2030-8975,FTG-TEE PTC 5/32
dyna,D2030-8976,FITTING-TEE PTC
dyna,D2030-8977,FITTING - TEE#10 SAE J249
dyna,D2030-8978,FITTING - 90 DEGREE#6 SAE
dyna,D2030-8980,"STR CON 1/8""MP #4 PTC"
dyna,D2030-8986,"STRAIGHT 1/4""PTC 3/8""NPTF"
dyna,D2030-8988,FITTING - STRAIGHT#6 J249
dyna,D2030-8991,FTG-J844 STR PUSH-IN
dyna,D2030-8993,"STR CON 3/8""MP #6 PTC"
dyna,D2030-8995,"FITTING-5/8""PTC 3/8NPTF"
dyna,D2030-8996,ST CON-1/4 MP #8 PUSH
dyna,D2030-8999,"STR CON 3/8""MP #8 PTC"
dyna,D2030-9001,"""STR CON #8 NPT"""
dyna,D2030-9003,"STR CON 1/2""MP #10 PTC"
dyna,D2030-9005,FTG PUSH-CONNECT UNION
dyna,D2030-9008,PUSH TO CONNECT UNION
dyna,D2030-9011,UNION #8 #8 PTC
dyna,D2030-9021,FTG STR - M12 X 1/4 PTC
dyna,D2030-9024,UNION #10 #10 PTC
dyna,D2030-9103,"FITTING - STRAIGHT3/8"" PT"
dyna,D2030-9106,LOCK RING 12.4 ID
dyna,D2030-9140,FITTING - STRAIGHT#4 J249
dyna,D2030-9143,FITTING - STRAIGHT#4 SAE
dyna,D2030-9145,FTG-PM#4 TO 7/16F CONN BRASS
dyna,D2030-9163,FTG #4 SAE 1/4 NPTF FMBLK
dyna,D2030-9165,FITTING - 45 DEGREE#4XJ24
dyna,D2030-9168,FITTING-45 DEG #4
dyna,D2030-9171,FITTING 45 DEGREE#6 J2494
dyna,D2030-9174,Fitting
dyna,D2030-9177,FITTING - 45 DEGREE#6XJ24
dyna,D2030-9180,FITTING - 45 DEGREE#8 J24
dyna,D2030-9183,FITTING - 45 DEGREE#8 J24
dyna,D2030-9185,"45 DEG 1/4""MP #6 PTC"
dyna,D2030-9186,FITTING - 45 DEGREE#8 J24
dyna,D2030-9187,"45 DEG 3/8""PTC3/8""NPTF"
dyna,D2030-9190,FTG-45 DEG #8 PTC TO 1/2
dyna,D2030-9192,"45 DEG 1/2""MP #10 PTC"
dyna,D2034-2112,FTG-45DEG #12STOR-#16HOSE
dyna,D2034-2127,Ftg-90 #12Mnpt #12 Bead
dyna,D2034-2146,FTG - HOSE
dyna,D2034-2172,FTG-PUSHON #4-#2MNPT RIGID BRS
dyna,D2034-2185,FTG-PUSHON #4-#4MNPT RIGID BRS
dyna,D2034-2224,FTG-PUSHON #4-#5MSAE RIGID BRS
dyna,D2034-2250,Dynacraft-Hose End
dyna,D2034-2419,FITTING - FILL
dyna,D2034-2432,"FITTING-PUSH-ON,#6-#6 MPT"
dyna,D2034-2445,"FITTING-PUSH-ON,#6"
dyna,D2034-2454,"Fitting-1"" Hose Barb to M"
dyna,D2034-2471,Ftg-#6 Push On #6 Swivel
dyna,D2034-2510,FTG-#6 PUSH ON #8 SWIVEL
dyna,D2034-2578,FTG - PUSH ON
dyna,D2034-2579,"FITTING-PUSH-ON,#6-#8 MPT"
dyna,D2034-2582,"FITTING - 90 DEG1/2"" HOSE"
dyna,D2034-2583,"FITTING-PUSH-ON,#8-#8 MPT"
dyna,D2034-2588,FTG-PUSHON #6 HOSE MENDER
dyna,D2034-2601,"FITTING-PUSH-ON,#8-#6 NPT"
dyna,D2034-2614,"FITTING-PUSH-ON,#8-#8 MPT"
dyna,D2034-2653,FTG-#8 PUSH ON #8 SWIVEL
dyna,D2034-2679,FTG-PUSHON #8 HOSE MENDER
dyna,D2034-2683,90 DEG #6 PUSH ON #6 SWIV
dyna,D2034-2692,FTG-FUEL 90 DEG #8 HOSE
dyna,D2034-2726,FTG-#8 PUSH ON #10 SWIVEL
dyna,D2034-2731,FTG-PUSHON #10-#8MNPT RIGD BRS
dyna,D2034-2744,FTG-PUSHON #10 TO #10FJIC/SAE
dyna,D2034-2770,FTG-PUSHON #10 HOSE MENDER
dyna,D2034-2822,FTG-PUSHON #12 HOSE MENDER
dyna,D2034-2857,FTG-45 ELBOW
dyna,D2034-6192,FITTING-90 DEG 5/8 TO #8
dyna,D2034-6201,FTG-45 DEG 1/2 TO #8 MBO
dyna,D2034-6244,"FITTING-3/4"" HOSE BEAD TO"
dyna,D2034-6253,FTG STR-1 1/16-12X3/4HOSE
dyna,D2034-6310,"ADAPTER-90DEG,#12 MBO X 1"
dyna,D2034-6322,"ADAPTER-45DEG,#16 MBO X 1"
dyna,D2034-6548,"FTG - 1"" BEADTO M27 X 2 I"
dyna,D2034-6707,"FTG 90 - M27 X 3/4"" HOSE"
dyna,D2034-6710,"FTG STR - M12 X 3/8"" HOSE"
dyna,D2034-6713,"FITTING-1"" HOSE BEAD"
dyna,D2034-6716,M26x1.5 #12 BARB 90 ELBOW
dyna,D2034-6719,"FTNG-3/8"" Bead to M12x1.5"
dyna,D2036-1106,"FTG-CR, #10FJIC TO #10 TEFLON"
dyna,D2036-5254,"FTG-CR,#8FJIC90/#6HS, R1T,R2T"
dyna,D2036-6523,ST FM SAE SWVL 45 DG 1/4 ID HS
dyna,D2036-6540,"FTG-CR #5JIC/#4 HOSE R1,R2"
dyna,D2036-6565,"FTG-CR #4MNPT/#6 HOSE R1,R2"
dyna,D2036-6570,"FTG-CR, #6FJIC/#6 HOSE R1,R2"
dyna,D2036-6600,"FTG-CR #8FJIC TO #8 HOSE T1,R2"
dyna,D2036-6605,"FTG-CR,#8FJIC90/#8HS, R1T,R2T"
dyna,D2036-6610,"FTG-CR #8MNPT/#8 HOSE R1,R2"
dyna,D2036-6615,"FTG-CR, #10FJIC/#8HOSE R1,R2"
dyna,D2036-6620,FTG-CR #10FJIC/#8 HOSE R1 R2
dyna,D2036-6675,"FTG-CR #16FJIC/#16 HOSE R1,R2"
dyna,D2036-6685,"FTG-CR #16MNPT/#16 HOSE R1,R2"
dyna,D2036-6687,HYD-FTG #16MNPTSWV/#16 HOSE
dyna,D2036-6690,"FTG-CR, #20FJIC/#16 HOSE R1,R2"
dyna,D2036-6705,"FTG-CR #20FJIC/#20 HOSE R1, R2"
dyna,D2038-3208,"FTG-CR,#8FSAE-#8HOSE STEEL"
dyna,D2038-3308,FTG-37 FEMALE SWVL
dyna,D2038-3358,FTG-37 FEMALE SWVL 90 EL
dyna,D2042-2132,FTG-CRIMP #5 HOSE MENDER
dyna,D2042-2138,"FTG STR 3/8"" Union Barb"
dyna,D2042-2144,FTG CRIMP #8 HOSE MENDER
dyna,D2042-2172,"FTG-RE,#02MNPT-#03H-BARB BRASS"
dyna,D2042-2233,FITTING - 90 DEGREE #32 C
dyna,D2042-2242,FITTING 45 DEG
dyna,D2042-2256,"FTG-RE,#06MNPT-#08H-BARB BRASS"
dyna,D2042-2301,"FTG-RE,#08MNPT-#10H-BARB BRASS"
dyna,D2042-2308,"FTG-RE,#08MNPT-#12H-BARB BRASS"
dyna,D2042-2562-1,FTG-AIRGLIDE TRIDEM G38-1011-1
dyna,D2046-2337,"FITTING - HOSE1/8"" LUBE L"
dyna,D2046-2434,"FITTING - HOSE1/8"" LUBE L"
dyna,D2054-1100-006,"WASHER - BONDED, #6"
dyna,D2054-1100-008,"WASHER - BONDED, #8"
dyna,D2054-1100-012,"WASHER - BONDED, #12"
dyna,D2054-1120,FILTER-INLINE 3/8 TUBE-O
dyna,D2054-2145,A/C-FTG  F90 W/O COMP
dyna,D2054-2408,"FTG-A/C,CR #12 FEM SAE 90"
dyna,D2054-2421,"FTG-A/C,CR #12 FEM SAE STR"
dyna,D2054-2434,"FTG-A/C,CR #6 FEM SAE STR"
dyna,D2054-2447,"FTG-A/C,CR #6 FEM SAE 90"
dyna,D2054-2460,"FTG-A/C,CR #8 FEM SAE 90"
dyna,D2054-2479,"FTG-A/C,CR #10 FEM SAE STR"
dyna,D2054-2486,"FTG-A/C,CR #10 FEM SAE 45"
dyna,D2054-3047,A/C - FTG #6 FEM 60 W/SCHRA
dyna,D2054-3075,A/C - FTG #8 FEM STR
dyna,D2054-3114,A/C - FTG #12 FEM 45
dyna,D2054-3126,A/C - FTG #12 FEM 90
dyna,D2054-3325,A/C - FTG #12MSTR W/ LO SWITCH
dyna,D2054-3633,A/C - FTG #8 FEM 80 DEGREE
dyna,D2054-3672,A/C-FTG #8 FEM 74 W/ COMP NUT
dyna,D2054-3698,FITTING- A/C MALE #6
dyna,D2054-4007,A/C - ADPT SV PORT 1/2 IN-LINE
dyna,D2054-4011,A/C - ADPT SV PORT 5/8 IN-LINE
dyna,D2054-4015,A/C - ADPT SV PORT 3/4 IN-LINE
dyna,D2054-4045,A/C - ADPT #8-1/4 R12 SERV VAL
dyna,D2054-4047,A/C - ADPT#10-1/4 R12 SERV VAL
dyna,D2054-4061,A/C-ADPT  SVPORT 3/4-14 INLINE
dyna,D2054-4087,A/C - FTG #8 MALE STR
dyna,D2054-4100,A/C - FTG #12 MALE STR
dyna,D2054-4113,A/C - FTG #8 MALE 45
dyna,D2054-4139,A/C - FTG #8 MALE 90
dyna,D2054-4152,A/C - FTG  #6HOSE 3/8TUBE
dyna,D2054-4165,A/C - FTG #8HOSE 1/2TUBE
dyna,D2054-4178,A/C - FTG #10HOSE 5/8TUBE
dyna,D2054-4191,A/C - FTG #12HOSE 3/4TUBE
dyna,D2054-4204,A/C - ADPT SVPORT 7/8-14INLINE
dyna,D2054-4243,A/C-ADPT #8 1/2TUBE SPL HIPORT
dyna,D2054-4256,A/C-ADPT #10 5/8TUBE SPL LOPRT
dyna,D2054-4282,A/C-ADPT SVP 1-14 #8FTO/MIO90
dyna,D2054-4285,"A/C-CR,FTG SVPR134A 1-14 #8FTO"
dyna,D2054-4295,A/C-ADPT SVP 1-14 #10FTO/MIO90
dyna,D2054-4298,"A/C-CR,FTG SVPR134A 1-14#12FT0"
dyna,D2054-4334,A/C - FTG #10 FEM STR LOPORT
dyna,D2054-4347,A/C - FTG #6 FEM 45 W/HIGHPORT
dyna,D2054-4360,A/C - FTG #8 FEM 45 W/HIPORT
dyna,D2054-4373,A/C - FTG #10 FEM 45 W/LOPORT
dyna,D2054-4386,FTG-FEMALE SWIVEL 45
dyna,D2054-4399,A/C - FTG #6 FEM 90 W/HIGHPORT
dyna,D2054-4412,A/C - FTG #10 FEM 90 W/LOPORT
dyna,D2054-4425,A/C - FTG  #8HOSE 3/8TUBE
dyna,D2054-4438,A/C - FTG  #10HOSE 1/2TUBE
dyna,D2054-4451,A/C - FTG #12HOSE 5/8TUBE
dyna,D2054-4464,A/C - FTG  #6HOSE 1/2TUBE
dyna,D2054-4477,A/C - FTG  #8HOSE 5/8TUBE
dyna,D2054-4490,A/C - FTG  #6HOSE 3/8TUB
dyna,D2054-4596,A/C - FTG  #10 FEM 90
dyna,D2054-4598,A/C - FTG  #10F90 W/HIPORT
dyna,D2054-4601,A/C - FTG  #10F90 W/LOPORT
dyna,D2054-4607,A/C - FTG #6-#6  HOSE SPLICER
dyna,D2054-4612,A/C-FTG#6 2BRD TO#6 RED SLICER
dyna,D2054-4620,A/C - FTG #6SPLICER W/PORT
dyna,D2054-4633,A/C - FTG#8-#8 HOSE SPLICER
dyna,D2054-4643,A/C-FTG#8 2BRD TO#8RED SPLICER
dyna,D2054-4646,"SPLICER-HOSE,#8 HVAC"
dyna,D2054-4659,A/C - FTG #10-#10 HOSE SPLICER
dyna,D2054-4672,`A/C - FTG #10 SPLICER W/PORT
dyna,D2054-4685,A/C - FTG #12-#12 HOSE SPLICER
dyna,D2054-4694,A/C-FTG#12 2BRD TO #12 RED SPL
dyna,D2054-4698,A/C - FTG #12 SPLICER W/PORT
dyna,D2054-4711,A/C - FTG #6-#8 HOSE SPLICER
dyna,D2054-4724,A/C - FTG #8-#10 HOSE SPLICER
dyna,D2054-4737,A/C - FTG #10-#12 SPLICER LONG
dyna,D2054-4789,A/C-ADPT 90/R12PORT 1-14#8BTO
dyna,D2054-4877,A/C - FTG 8-8HSPLICE 1/4R12VAL
dyna,D2054-4883,A/C - FTG 10-10HSPL 1/4R12VAL
dyna,D2054-4889,A/C - FTG 6-6HSPLIC 3/16R12VAL
dyna,D2054-4934,A/C-ADPT SVPORT #8MIO ROTALOK
dyna,D2054-4947,A/C-ADPT SVPORT#10MIO ROTALOCK
dyna,D2054-4960,"CAP KIT,#6 SLPR A/C LINE"
dyna,D2054-4986,A/C-ADPT #10 SLPR LINE CAP KIT
dyna,D2054-6039,A/C-HDLN  K342-832 HDLN #6
dyna,D2054-6081,A/C-HDLN  K342-847 HDLN #8
dyna,D2054-6094,A/C-HDLN  K342-848 HDLN #6
dyna,D2054-6146,A/C-HDLN  K342-854 HDLN #6
dyna,D2054-6185,A/C-HDLN  K342-859 HDLN #8
dyna,D2054-6198,A/C-HDLN  K342-860 HDLN #6
dyna,D2054-7782,A/C-HDLN  18-04299 HARDLINE
dyna,D2054-7795,A/C-HDLN 18-04300 HARDLINE
dyna,D2054-7821,A/C-HDLN 18-04302 HARDLINE
dyna,D2055-6021,A/C-HDLN  F50-1000
dyna,D2055-6034,A/C-HDLN F50-1001
dyna,D2055-6047,"A/C-HDLN F50-1002, 1036 & 1052"
dyna,D2055-6060,A/C-HDLN  F50-1004
dyna,D2055-6125,A/C-HLDN  F50-1015 HARDLINE
dyna,D2056-7147,"HDLN, #10 CONDENSOR 18-05122"
dyna,D2062-1006,"NUT-A/C HDLN,#06F SWIVL BLKZNC"
dyna,D2062-1667,"#10 PLATED SWIVEL NUT, BLACK"
dyna,D2062-4016,BRAZE RING .620X.060 SB50N12
dyna,D2062-4029,BRAZE RING .722X.047 SB50N12
dyna,D2070-1010,"FERRULE-A/C CR,#06 COMP BLKZNC"
dyna,D2070-1335,"FERRULE-A/C CR,#08"
dyna,D2070-1937,Ferrule #10 Fuel Or 5/8 A/C HOSE
dyna,D2070-1938,FERRULE #8 FUEL
dyna,D2074-1243,SPRING VALVE
dyna,D2074-1282,"VALVE-A/C, CORE 10MM SWITCH"
